Household ID,Household Type,Person ID,Age,Sex,Position in Household,Tags
6673,family,22456,82,0,family_member,
6674,family,22457,58,1,family_member,
6674,family,22458,72,1,family_member,
6675,family,22459,24,0,family_member,
6675,family,22460,48,0,family_member,
6676,family,22461,51,1,family_member,
6676,family,22462,42,0,family_member,
6677,family,22463,61,1,family_member,
6677,family,22464,24,1,family_member,
6678,family,22465,63,1,family_member,
6678,family,22466,89,1,family_member,
6679,family,22467,52,1,family_member,
6679,family,22468,80,1,family_member,
6680,family,22469,82,1,family_member,
6680,family,22470,61,0,family_member,
6681,family,22471,21,1,family_member,
6681,family,22472,55,1,family_member,
6682,family,22473,22,0,family_member,
6682,family,22474,72,0,family_member,
6683,family,22475,65,1,family_member,
6683,family,22476,23,0,family_member,
6684,family,22477,71,1,family_member,
6684,family,22478,33,0,family_member,
6685,family,22479,70,1,family_member,
6685,family,22480,81,1,family_member,
6686,family,22481,18,1,family_member,
6686,family,22482,49,1,family_member,
6687,family,22483,57,1,family_member,
6687,family,22484,58,0,family_member,
6688,family,22485,31,1,family_member,
6688,family,22486,81,0,family_member,
6689,family,22487,57,1,family_member,
6689,family,22488,81,0,family_member,
6690,family,22489,85,0,family_member,
6690,family,22490,69,0,family_member,
6691,family,22491,34,0,family_member,
6691,family,22492,40,1,family_member,
6692,family,22493,72,0,family_member,
6692,family,22494,86,1,family_member,
6693,family,22495,82,0,family_member,
6693,family,22496,60,1,family_member,
6694,family,22497,23,0,family_member,
6694,family,22498,18,0,family_member,
6695,family,22499,21,0,family_member,
6695,family,22500,89,0,family_member,
6696,family,22501,24,0,family_member,
6696,family,22502,64,0,family_member,
6697,family,22503,44,0,family_member,
6697,family,22504,84,1,family_member,
6698,family,22505,53,0,family_member,
6698,family,22506,58,1,family_member,
6699,family,22507,86,0,family_member,
6699,family,22508,18,1,family_member,
6700,family,22509,23,0,family_member,
6700,family,22510,72,1,family_member,
6701,family,22511,34,1,family_member,
6701,family,22512,18,0,family_member,
6702,family,22513,22,0,family_member,
6702,family,22514,42,1,family_member,
6703,family,22515,79,0,family_member,
6703,family,22516,52,0,family_member,
6704,family,22517,57,1,family_member,
6704,family,22518,60,1,family_member,
6705,family,22519,89,1,family_member,
6705,family,22520,39,1,family_member,
6706,family,22521,40,1,family_member,
6706,family,22522,59,0,family_member,
6707,family,22523,83,1,family_member,
6707,family,22524,28,1,family_member,
6708,family,22525,37,1,family_member,
6708,family,22526,63,0,family_member,
6709,family,22527,81,1,family_member,
6709,family,22528,63,1,family_member,
6710,family,22529,61,1,family_member,
6710,family,22530,77,1,family_member,
6711,family,22531,19,0,family_member,
6711,family,22532,68,0,family_member,
6712,family,22533,59,1,family_member,
6712,family,22534,57,0,family_member,
6713,family,22535,66,1,family_member,
6713,family,22536,72,0,family_member,
6714,family,22537,64,0,family_member,
6714,family,22538,61,0,family_member,
6715,family,22539,43,1,family_member,
6715,family,22540,57,0,family_member,
6716,family,22541,27,1,family_member,
6716,family,22542,44,1,family_member,
6717,family,22543,64,1,family_member,
6717,family,22544,18,0,family_member,
6718,family,22545,53,1,family_member,
6718,family,22546,41,0,family_member,
6719,family,22547,24,1,family_member,
6719,family,22548,27,1,family_member,
6720,family,22549,72,1,family_member,
6720,family,22550,38,0,family_member,
6721,family,22551,71,1,family_member,
6721,family,22552,20,0,family_member,
6722,family,22553,21,1,family_member,
6722,family,22554,25,1,family_member,
6723,family,22555,61,1,family_member,
6723,family,22556,69,0,family_member,
6724,family,22557,40,0,family_member,
6724,family,22558,29,0,family_member,
6725,family,22559,46,0,family_member,
6725,family,22560,66,0,family_member,
6726,family,22561,56,0,family_member,
6726,family,22562,78,1,family_member,
6727,family,22563,73,0,family_member,
6727,family,22564,32,0,family_member,
6728,family,22565,21,1,family_member,
6728,family,22566,63,1,family_member,
6729,family,22567,42,1,family_member,
6729,family,22568,75,0,family_member,
6730,family,22569,74,1,family_member,
6730,family,22570,56,1,family_member,
6731,family,22571,23,1,family_member,
6731,family,22572,47,0,family_member,
6732,family,22573,67,0,family_member,
6732,family,22574,57,1,family_member,
6733,family,22575,82,1,family_member,
6733,family,22576,78,0,family_member,
6734,family,22577,51,1,family_member,
6734,family,22578,54,1,family_member,
6735,family,22579,20,0,family_member,
6735,family,22580,26,1,family_member,
6736,family,22581,50,1,family_member,
6736,family,22582,18,0,family_member,
6737,family,22583,77,0,family_member,
6737,family,22584,64,1,family_member,
6738,family,22585,71,0,family_member,
6738,family,22586,55,1,family_member,
6739,family,22587,26,1,family_member,
6739,family,22588,20,0,family_member,
6740,family,22589,27,0,family_member,
6740,family,22590,64,0,family_member,
6741,family,22591,20,0,family_member,
6741,family,22592,81,0,family_member,
6742,family,22593,84,0,family_member,
6742,family,22594,70,0,family_member,
6743,family,22595,46,1,family_member,
6743,family,22596,55,1,family_member,
6744,family,22597,36,1,family_member,
6744,family,22598,51,1,family_member,
6745,family,22599,45,1,family_member,
6745,family,22600,41,0,family_member,
6746,family,22601,77,0,family_member,
6746,family,22602,58,0,family_member,
6747,family,22603,84,0,family_member,
6747,family,22604,23,1,family_member,
6748,family,22605,53,1,family_member,
6748,family,22606,20,0,family_member,
6749,family,22607,52,1,family_member,
6749,family,22608,88,0,family_member,
6750,family,22609,27,0,family_member,
6750,family,22610,75,1,family_member,
6751,family,22611,28,0,family_member,
6751,family,22612,20,0,family_member,
6752,family,22613,61,1,family_member,
6752,family,22614,53,0,family_member,
6753,family,22615,45,0,family_member,
6753,family,22616,40,0,family_member,
6754,family,22617,85,1,family_member,
6754,family,22618,46,0,family_member,
6755,family,22619,62,1,family_member,
6755,family,22620,48,1,family_member,
6756,family,22621,56,0,family_member,
6756,family,22622,72,1,family_member,
6757,family,22623,40,1,family_member,
6757,family,22624,53,1,family_member,
6758,family,22625,28,0,family_member,
6758,family,22626,67,1,family_member,
6759,family,22627,47,0,family_member,
6759,family,22628,44,1,family_member,
6760,family,22629,66,0,family_member,
6760,family,22630,59,0,family_member,
6761,family,22631,63,1,family_member,
6761,family,22632,89,0,family_member,
6762,family,22633,82,0,family_member,
6762,family,22634,72,1,family_member,
6763,family,22635,72,0,family_member,
6763,family,22636,34,1,family_member,
6764,family,22637,58,1,family_member,
6764,family,22638,34,0,family_member,
6765,family,22639,80,0,family_member,
6765,family,22640,28,0,family_member,
6766,family,22641,89,0,family_member,
6766,family,22642,62,1,family_member,
6767,family,22643,73,1,family_member,
6767,family,22644,84,1,family_member,
6768,family,22645,63,0,family_member,
6768,family,22646,26,1,family_member,
6769,family,22647,81,1,family_member,
6769,family,22648,50,0,family_member,
6770,family,22649,74,0,family_member,
6770,family,22650,76,1,family_member,
6771,family,22651,18,1,family_member,
6771,family,22652,71,0,family_member,
6772,family,22653,37,1,family_member,
6772,family,22654,68,0,family_member,
6773,family,22655,72,0,family_member,
6773,family,22656,48,1,family_member,
6774,family,22657,39,0,family_member,
6774,family,22658,45,0,family_member,
6775,family,22659,88,0,family_member,
6775,family,22660,23,0,family_member,
6776,family,22661,80,0,family_member,
6776,family,22662,19,1,family_member,
6777,family,22663,41,0,family_member,
6777,family,22664,24,0,family_member,
6778,family,22665,69,0,family_member,
6778,family,22666,66,1,family_member,
6779,family,22667,72,0,family_member,
6779,family,22668,29,0,family_member,
6780,family,22669,23,1,family_member,
6780,family,22670,66,1,family_member,
6781,family,22671,73,1,family_member,
6781,family,22672,31,1,family_member,
6782,family,22673,27,0,family_member,
6782,family,22674,36,0,family_member,
6783,family,22675,30,1,family_member,
6783,family,22676,50,0,family_member,
6784,family,22677,86,1,family_member,
6784,family,22678,82,0,family_member,
6785,family,22679,74,0,family_member,
6785,family,22680,33,1,family_member,
6786,family,22681,71,1,family_member,
6786,family,22682,47,1,family_member,
6787,family,22683,71,1,family_member,
6787,family,22684,67,1,family_member,
6788,family,22685,62,0,family_member,
6788,family,22686,51,0,family_member,
6789,family,22687,62,0,family_member,
6789,family,22688,64,1,family_member,
6790,family,22689,74,1,family_member,
6790,family,22690,32,1,family_member,
6791,family,22691,81,1,family_member,
6791,family,22692,67,1,family_member,
6792,family,22693,69,1,family_member,
6792,family,22694,71,1,family_member,
6793,family,22695,81,1,family_member,
6793,family,22696,83,0,family_member,
6794,family,22697,33,1,family_member,
6794,family,22698,65,0,family_member,
6795,family,22699,45,0,family_member,
6795,family,22700,22,1,family_member,
6796,family,22701,33,0,family_member,
6796,family,22702,80,1,family_member,
6797,family,22703,86,1,family_member,
6797,family,22704,68,0,family_member,
6798,family,22705,72,0,family_member,
6798,family,22706,36,1,family_member,
6799,family,22707,30,1,family_member,
6799,family,22708,41,0,family_member,
6800,family,22709,21,1,family_member,
6800,family,22710,30,1,family_member,
6801,family,22711,28,1,family_member,
6801,family,22712,60,1,family_member,
6802,family,22713,30,1,family_member,
6802,family,22714,74,0,family_member,
6803,family,22715,47,0,family_member,
6803,family,22716,36,1,family_member,
6804,family,22717,32,0,family_member,
6804,family,22718,26,1,family_member,
6805,family,22719,59,1,family_member,
6805,family,22720,76,0,family_member,
6806,family,22721,68,1,family_member,
6806,family,22722,18,1,family_member,
6807,family,22723,62,1,family_member,
6807,family,22724,51,1,family_member,
6808,family,22725,53,1,family_member,
6808,family,22726,18,1,family_member,
6809,family,22727,88,0,family_member,
6809,family,22728,68,1,family_member,
6810,family,22729,89,1,family_member,
6810,family,22730,34,0,family_member,
6811,family,22731,57,0,family_member,
6811,family,22732,55,0,family_member,
6812,family,22733,41,0,family_member,
6812,family,22734,53,0,family_member,
6813,family,22735,52,0,family_member,
6813,family,22736,36,0,family_member,
6814,family,22737,79,1,family_member,
6814,family,22738,65,0,family_member,
6815,family,22739,26,1,family_member,
6815,family,22740,21,1,family_member,
6816,family,22741,55,1,family_member,
6816,family,22742,52,0,family_member,
6817,family,22743,83,0,family_member,
6817,family,22744,80,1,family_member,
6818,family,22745,61,0,family_member,
6818,family,22746,87,0,family_member,
6819,family,22747,30,1,family_member,
6819,family,22748,54,1,family_member,
6820,family,22749,64,0,family_member,
6820,family,22750,71,0,family_member,
6821,family,22751,39,1,family_member,
6821,family,22752,70,0,family_member,
6822,family,22753,60,1,family_member,
6822,family,22754,69,0,family_member,
6823,family,22755,74,1,family_member,
6823,family,22756,72,1,family_member,
6824,family,22757,28,0,family_member,
6824,family,22758,29,1,family_member,
6825,family,22759,79,1,family_member,
6825,family,22760,85,1,family_member,
6826,family,22761,20,0,family_member,
6826,family,22762,59,1,family_member,
6827,family,22763,66,1,family_member,
6827,family,22764,18,0,family_member,
6828,family,22765,66,1,family_member,
6828,family,22766,43,0,family_member,
6829,family,22767,23,0,family_member,
6829,family,22768,50,0,family_member,
6830,family,22769,32,1,family_member,
6830,family,22770,82,1,family_member,
6831,family,22771,49,1,family_member,
6831,family,22772,70,0,family_member,
6832,family,22773,74,1,family_member,
6832,family,22774,35,1,family_member,
6833,family,22775,24,1,family_member,
6833,family,22776,24,0,family_member,
6834,family,22777,77,1,family_member,
6834,family,22778,85,1,family_member,
6835,family,22779,48,0,family_member,
6835,family,22780,36,0,family_member,
6836,family,22781,44,0,family_member,
6836,family,22782,72,1,family_member,
6837,family,22783,61,1,family_member,
6837,family,22784,24,1,family_member,
6838,family,22785,23,1,family_member,
6838,family,22786,37,1,family_member,
6839,family,22787,76,1,family_member,
6839,family,22788,30,0,family_member,
6840,family,22789,80,1,family_member,
6840,family,22790,35,0,family_member,
6841,family,22791,52,1,family_member,
6841,family,22792,77,0,family_member,
6842,family,22793,65,1,family_member,
6842,family,22794,78,0,family_member,
6843,family,22795,71,0,family_member,
6843,family,22796,33,1,family_member,
6844,family,22797,72,1,family_member,
6844,family,22798,74,1,family_member,
6845,family,22799,33,0,family_member,
6845,family,22800,89,1,family_member,
6846,family,22801,24,0,family_member,
6846,family,22802,38,0,family_member,
6847,family,22803,30,1,family_member,
6847,family,22804,60,0,family_member,
6848,family,22805,77,0,family_member,
6848,family,22806,47,0,family_member,
6849,family,22807,31,0,family_member,
6849,family,22808,66,0,family_member,
6850,family,22809,69,1,family_member,
6850,family,22810,68,0,family_member,
6851,family,22811,59,0,family_member,
6851,family,22812,82,0,family_member,
6852,family,22813,69,1,family_member,
6852,family,22814,47,1,family_member,
